Children,Age,Income,OnlineSecurity,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,Tenure,MonthlyCharge,Bandwidth_GB_Year,Gender_Male,Gender_Nonbinary,Marital_Married,Marital_Never Married,Marital_Separated,Marital_Widowed,Contract_One year,Contract_Two Year,InternetService_Fiber Optic,InternetService_None,PaymentMethod_Credit Card (automatic),PaymentMethod_Electronic Check,PaymentMethod_Mailed Check
2,21,57717.41,0,1,1,1,0,40.24973,222.6609,4090.94433,False,False,False,False,True,False,True,False,False,True,False,True,False
0,37,23761.42,0,1,1,0,1,18.34508,184.9496,2281.87219,False,True,False,False,False,False,False,True,False,False,False,True,False
1,87,36532.31,1,0,1,1,1,5.099454,212.6228,1362.860416,False,False,False,False,False,True,False,False,False,False,False,False,True
1,52,11257.58,0,1,0,0,1,8.640886,157.4698,804.0993561,False,False,False,False,False,False,False,False,True,False,False,True,False
0,57,5997.99,0,0,0,0,0,1.754385394,104.97808,697.3086442,True,False,True,False,False,False,False,True,False,False,False,False,False
0,78,8086.98,0,0,0,1,1,9.060452,139.965,1304.494778,False,False,False,False,False,True,False,True,False,False,False,False,True
4,39,23502.47,1,0,0,1,1,4.278907,117.4835,822.5599233,True,False,False,False,True,False,False,False,False,True,False,False,False
6,50,8148.12,1,1,1,1,1,7.821554,270.1604,2022.556285,False,False,False,False,True,False,True,False,False,False,False,True,False
3,77,58974.46,0,0,1,1,0,2.09202,207.6094,628.1057927,False,False,False,False,False,True,False,False,True,False,False,False,False
0,51,40202.64,0,0,0,1,1,46.50319,147.4713,4034.305669,False,False,False,True,False,False,False,False,False,True,True,False,False
3,49,7611.79,0,1,0,1,0,68.96214,194.9699,6084.96355,False,False,False,False,False,False,False,False,True,False,False,True,False
0,43,6993.43,0,0,1,0,1,57.69823,192.4404,5155.008959,True,False,False,False,False,True,False,True,True,False,True,False,False
6,49,48414.97,1,0,0,0,1,17.84058,140.0013,2373.467756,True,False,False,True,False,False,False,False,False,False,True,False,False
2,77,62292.07,0,1,1,0,1,62.71436,152.4441,5861.982807,True,False,True,False,False,False,True,False,False,False,True,False,False
1,49,27720.0,1,1,0,0,0,16.01233793,129.977753,2010.958936,True,False,False,False,False,True,False,True,False,False,False,True,False
1,71,29077.39,0,1,1,1,0,50.30252,222.6609,4719.932145,False,False,False,False,False,False,False,False,False,True,False,True,False
0,81,24225.45,0,0,0,0,0,47.94936,179.9794,4073.89846,False,False,False,False,False,False,False,False,True,False,False,True,False
1,63,13223.66,0,0,1,0,1,51.25081,149.9621,4511.138449,True,False,True,False,False,False,False,False,True,False,False,False,False
2,72,20465.98,0,1,0,1,1,8.257765,127.475,825.6485531,False,False,False,False,False,True,False,False,False,True,True,False,False
1,19,28053.3,1,0,0,0,0,10.42906,107.4958,1638.668955,True,False,True,False,False,False,False,False,False,False,True,False,False
1,77,42679.8,1,0,1,1,1,54.06613,242.6326,4972.337033,False,False,False,True,False,False,False,True,True,False,False,True,False
3,45,13722.8,1,0,1,1,1,51.21873,212.6228,5388.100592,True,False,False,False,True,False,False,False,False,False,False,False,False
1,40,44406.69,0,1,0,0,1,68.36641,92.48802,5665.272905,False,False,False,False,True,False,False,True,False,True,False,True,False
0,83,9396.05,0,1,1,0,1,9.887746,139.9678,991.6943982,False,False,True,False,False,False,True,False,False,True,False,False,False
1,49,10317.99,0,1,0,1,0,60.74786,184.9797,5741.788806,False,False,False,False,True,False,True,False,False,False,True,False,False
3,32,23379.71,1,0,0,1,0,9.676963031,204.961033,1340.685724,False,False,False,False,False,False,False,True,True,False,True,False,False
0,48,65583.82,0,0,1,1,1,67.09561,197.6288,6098.13029,True,False,False,False,True,False,False,True,False,True,False,False,True
1,42,8817.04,1,0,1,1,1,56.42112,222.6326,5693.54601,False,False,False,False,False,False,True,False,False,False,False,False,False
2,89,15207.5,0,0,1,1,0,10.70911,255.1336,1975.678599,True,False,False,False,True,False,False,True,False,False,False,False,False
0,28,32731.53,1,0,1,1,0,25.69631,225.1457,3298.322775,False,False,True,False,False,False,False,True,False,False,False,False,False
0,55,25532.76,0,1,1,0,0,66.21435,129.995,5689.932511,False,False,False,False,False,False,False,True,False,True,False,True,False
1,68,34214.34,0,1,0,0,1,37.5005,149.9928,3614.976172,False,False,False,False,False,False,False,False,False,False,False,False,False
1,48,18198.59,0,0,1,1,1,1.474810061,252.637807,815.194738,True,False,False,True,False,False,False,False,True,False,False,True,False
2,79,33813.25,1,0,0,1,1,58.72868,204.961,5174.997026,False,False,False,False,True,False,False,False,True,False,True,False,False
3,73,12134.83,1,0,0,0,1,15.12166154,149.99153,1505.903299,False,False,True,False,False,False,False,False,True,False,False,False,True
1,51,36262.17,0,0,1,1,0,70.02925,230.1051,6359.455223,True,False,False,False,False,False,False,False,True,False,False,True,False
3,45,40710.63,1,1,1,0,0,15.56696462,167.484705,2247.823032,False,False,False,False,True,False,False,False,False,False,True,False,False
0,48,23856.64,0,0,1,1,0,54.57985,210.1518,5157.76159,True,False,False,False,False,False,True,False,False,True,False,True,False
2,60,9801.15,1,1,1,1,1,66.04097,222.6362,5972.423634,False,False,True,False,False,False,False,True,True,False,False,False,True
1,61,5917.37,0,1,0,1,1,9.112126,139.9979,1068.365286,True,False,True,False,False,False,False,False,False,True,True,False,False
1,23,7371.1,1,0,1,1,1,11.20984456,190.12704,2026.429158,True,False,False,False,False,False,False,False,False,False,False,False,True
7,82,43098.2,1,0,1,1,1,3.518534,210.127,973.9939163,True,False,False,False,False,False,False,False,True,False,False,False,False
1,20,79206.11,0,0,0,0,1,70.49957,159.9794,6565.889584,False,False,False,False,True,False,False,False,False,False,False,False,True
3,56,14725.39,1,1,0,0,1,22.05456,175.0062,2701.761153,True,False,False,False,True,False,False,False,False,False,False,False,True
0,55,27392.87,1,0,0,0,1,66.81556,147.4783,5683.351672,True,False,False,True,False,False,False,True,True,False,False,False,False
0,72,27058.36,1,0,1,1,0,71.99132,222.6326,6840.191109,False,False,False,True,False,False,False,False,False,False,True,False,False
1,67,40683.97,0,0,0,0,1,48.56111,179.9794,4282.995447,True,False,True,False,False,False,False,False,True,False,True,False,False
3,59,38188.95,0,0,0,1,0,58.29773,149.9845,5256.320982,True,False,True,False,False,False,False,False,False,True,True,False,False
4,60,4247.27,0,0,0,0,1,29.38102,147.4738,2754.774128,True,False,False,False,False,False,False,False,True,False,False,True,False
8,66,44166.94,0,0,1,0,1,2.563452,117.4858,680.4044234,False,False,True,False,False,False,True,False,False,True,False,True,False
1,39,20624.31,1,1,1,0,1,5.969967132,174.961766,967.9819136,True,False,False,False,False,False,False,True,True,False,False,True,False
0,60,47386.97,1,1,1,0,0,54.28949,164.9715,5218.998099,True,False,False,True,False,False,False,True,False,False,False,True,False
1,61,28122.28,0,1,1,0,1,58.59926,197.4725,5656.516315,False,False,False,True,False,False,False,False,False,False,False,False,True
2,35,56144.7,0,1,0,0,1,5.294527,127.5067,723.6126048,False,False,True,False,False,False,True,False,False,True,False,False,False
1,61,81068.69,1,0,1,0,0,23.08203,139.9568,2199.664389,True,False,False,False,False,True,False,True,True,False,False,False,False
0,72,55227.66,0,0,1,1,0,45.03753,242.6281,4297.196921,True,False,False,False,False,False,False,True,True,False,False,True,False
2,20,29599.71,0,0,1,1,0,62.2937,242.6281,5896.135561,False,False,False,False,False,True,False,False,True,False,False,False,True
0,48,38501.46,0,1,0,0,0,50.55452,124.9935,4303.028243,True,False,False,False,False,False,False,False,False,True,False,True,False
3,29,42866.35,0,1,1,1,1,2.758575,232.6415,929.5655793,False,False,False,False,False,True,False,False,True,False,True,False,False
9,64,28091.18,0,0,0,1,1,62.98765,127.4887,5632.641719,False,False,False,False,True,False,False,False,False,True,True,False,False
1,64,48089.17,0,0,1,0,1,51.54386,192.4404,4565.61325,False,False,False,True,False,False,False,False,True,False,True,False,False
1,84,8293.64,0,1,0,0,1,66.99754,192.4885,5659.937572,False,False,True,False,False,False,False,False,True,False,False,False,False
4,32,52866.31,1,0,1,1,1,4.581601,277.6513,1383.764044,True,False,False,False,True,False,False,False,True,False,False,False,True
1,20,84399.36,1,0,1,0,0,2.1782,152.4624,1059.664803,False,False,False,False,False,True,False,False,False,False,False,True,False
0,24,111497.4,0,1,1,1,1,63.56455,245.147,6368.414019,True,False,False,True,False,False,False,False,False,False,False,False,False
1,46,62785.86,0,0,1,1,0,54.41975,275.1336,5206.882205,False,False,False,True,False,False,False,False,True,False,False,True,False
2,51,40288.03,1,0,0,1,0,50.60484,182.4653,4507.158562,False,False,False,True,False,False,False,False,True,False,False,True,False
0,56,26010.99,0,0,0,1,0,68.7729,159.9476,6256.139215,False,False,False,True,False,False,False,False,False,False,False,False,False
0,64,24397.51,1,0,0,1,1,68.82379,139.9792,6000.114125,True,False,False,False,False,True,False,False,False,True,True,False,False
3,28,11068.12,0,0,1,0,1,17.32489,137.4684,1847.394712,False,False,False,True,False,False,False,True,False,True,False,False,False
3,88,9931.18,0,1,0,1,0,41.71275,184.9797,4115.795378,False,False,False,False,True,False,True,False,False,False,False,True,False
3,69,25605.4,0,1,0,1,1,65.11128,204.9797,5681.82038,False,False,True,False,False,False,False,False,True,False,False,False,True
7,27,9842.67,0,0,0,0,1,62.50474,124.9607,5975.718085,True,False,False,False,True,False,True,False,False,False,False,False,True
1,65,20872.03,0,0,1,1,1,9.273178876,207.609354,1241.342647,True,False,False,False,True,False,False,False,True,False,False,False,False
0,79,42180.72,0,1,0,0,0,64.00501,124.9643,5231.543507,True,False,False,False,True,False,False,True,True,False,False,False,False
10,27,48848.88,1,0,1,1,0,22.744,210.127,2774.912011,False,False,False,False,False,False,False,False,True,False,False,False,False
3,88,57580.18,0,0,0,1,0,56.88725,182.4433,5445.967827,True,False,False,True,False,False,False,False,False,False,False,False,False
0,42,25678.29,0,0,0,0,1,41.17585,134.9801,3561.612414,False,False,False,False,True,False,True,False,False,True,True,False,False
2,60,51591.16,0,0,0,0,1,70.65651,124.9781,5981.238779,True,False,False,False,True,False,False,True,True,False,False,False,False
1,29,7330.85,1,1,0,1,1,7.989206,197.5169,1322.416264,True,False,False,True,False,False,False,False,False,True,False,False,True
4,72,24402.91,0,1,0,0,0,57.86914,117.4872,5291.226692,False,False,False,True,False,False,True,False,False,False,False,True,False
0,57,79842.59,0,1,1,0,0,40.51042,174.9768,4109.749539,True,False,True,False,False,False,False,False,False,False,False,False,True
0,49,72997.73,0,0,1,1,1,9.727742106,200.132293,1751.848426,False,False,False,False,False,True,False,False,False,False,False,False,False
0,54,38513.67,1,0,1,0,1,8.16762508,142.499263,1148.911745,True,False,False,False,False,True,False,False,False,True,False,True,False
6,75,41305.22,0,0,0,1,1,48.77002,169.9671,4420.056022,False,False,False,False,True,False,True,False,False,True,False,False,True
0,47,3004.46,1,0,0,1,0,3.157767,172.4555,675.3184526,True,False,False,False,False,False,False,True,True,False,False,True,False
4,52,78085.72,0,0,0,0,1,2.552193205,127.473844,913.9152886,False,False,False,False,False,False,False,False,False,False,False,False,False
0,84,36517.36,1,0,1,0,1,40.8394,119.9568,3961.965984,True,False,False,False,False,False,False,True,False,False,True,False,False
1,37,69988.77,1,1,0,1,0,11.61284,197.4702,1839.162665,False,False,False,True,False,False,False,True,False,False,True,False,False
1,33,10199.44,1,0,0,0,0,66.82313,137.4978,5880.876863,True,False,False,True,False,False,False,False,False,True,False,False,False
1,56,13031.07,1,0,1,0,1,56.37162,174.9755,5075.816829,False,False,False,False,False,True,False,False,True,False,False,True,False
7,42,78971.09,1,0,0,0,0,70.1758,94.97283,6558.341155,True,False,False,False,False,True,True,False,False,False,True,False,False
2,83,25314.39,1,1,1,0,0,63.72195,187.4847,5624.671786,False,False,False,False,False,True,False,True,True,False,False,True,False
0,59,34326.31,0,1,1,0,0,57.54686,162.4538,5413.975477,True,False,False,False,False,False,False,False,False,False,False,True,False
2,65,18088.6,0,0,0,1,0,5.714934,182.4433,1215.356987,False,False,True,False,False,False,True,False,False,False,False,False,True
2,60,11250.71,0,0,0,1,0,3.940297464,159.947583,992.3501481,False,False,False,False,True,False,False,False,False,False,False,False,False
2,68,4102.64,1,0,0,1,1,2.012075635,130.006414,565.3167155,True,False,False,False,True,False,False,False,False,True,False,True,False
3,59,56176.47,1,0,0,0,1,10.30326,127.4783,1463.304212,False,False,False,False,True,False,False,False,False,False,False,False,True
4,61,34411.1,1,0,0,0,1,65.25348,137.4686,5598.578895,False,False,False,False,False,False,False,True,True,False,False,False,True
5,22,47461.38,0,1,0,0,0,56.53814,179.9656,5126.470699,True,False,False,False,False,False,False,False,True,False,False,True,False
3,85,29819.59,1,1,0,1,1,22.11529,152.4884,2200.745774,True,False,False,False,True,False,False,True,False,True,False,False,True
0,19,75871.75,0,1,1,1,1,3.084376591,210.138,952.5914921,True,False,False,False,False,False,False,False,False,True,False,True,False
1,87,61291.33,0,0,1,0,1,17.61732,172.4404,2123.830793,False,False,False,False,False,False,False,True,False,False,False,True,False
0,42,105745.6,0,1,0,1,1,47.3962,214.9525,4235.297978,False,False,True,False,False,False,False,False,True,False,False,True,False
0,31,45148.38,0,1,0,0,0,7.832238337,169.992756,943.3391244,True,False,False,False,False,False,False,False,True,False,True,False,False
1,54,40958.69,0,1,1,0,1,44.15083,162.5005,3988.109354,False,False,True,False,False,False,False,True,False,True,False,False,True
0,72,9841.71,1,1,1,0,1,57.00347,155.0084,5048.669549,False,False,False,False,False,True,False,False,False,True,False,False,False
1,60,105005.6,1,1,0,0,0,63.96787,162.5007,5493.632538,False,False,True,False,False,False,False,False,True,False,False,False,False
0,24,13813.36,1,1,0,1,1,5.645298,174.9744,1268.042248,False,False,False,False,False,True,False,False,False,False,False,False,True
0,44,12857.68,0,1,0,0,1,61.41438,137.4872,5219.170675,True,False,False,False,True,False,False,False,True,False,False,True,False
1,70,30281.73,1,1,0,1,1,58.13955,162.4689,5046.115879,True,False,False,False,False,False,False,False,True,False,False,False,True
1,45,34957.26,0,0,0,1,1,40.46026,169.9378,3693.943211,True,False,True,False,False,False,False,False,True,False,False,False,False
4,33,90633.74,0,0,1,1,0,4.072959,240.1149,1084.469104,True,False,True,False,False,False,True,False,True,False,False,True,False
4,29,23676.96,1,0,0,0,1,1.201025,149.9915,540.3210772,False,False,False,False,True,False,False,False,True,False,False,True,False
6,52,15278.16,1,1,1,0,1,6.247141,197.4945,1118.046807,False,False,False,False,True,False,True,False,True,False,False,False,True
3,81,30780.17,0,0,1,1,0,64.67959,242.6573,5994.368564,False,False,False,False,False,False,False,True,False,True,True,False,False
3,66,24805.02,0,0,1,1,1,1.268992493,240.114868,715.7384607,True,False,False,False,True,False,False,False,True,False,False,False,False
0,51,35194.3,0,0,1,0,0,11.30633,149.9621,1199.678982,False,False,False,False,True,False,False,False,True,False,False,True,False
3,57,39683.73,0,0,1,0,1,7.843263617,192.440432,1069.400199,False,False,False,True,False,False,False,False,True,False,True,False,False
1,36,15551.28,0,1,1,0,1,56.71742,172.4441,5060.75166,True,False,False,False,False,True,False,True,True,False,False,True,False
1,49,4812.74,0,1,0,1,1,13.34966275,172.47417,1454.923517,True,False,False,False,False,False,True,False,True,False,False,True,False
1,84,10457.56,0,1,1,1,1,9.841833,210.138,1276.902314,False,False,False,False,False,False,True,False,False,True,False,False,False
1,69,40374.09,1,0,0,1,0,50.97885,149.9598,4458.339586,True,False,False,False,True,False,False,True,True,False,True,False,False
4,60,14646.58,0,1,0,1,1,11.5352,172.4567,1680.552794,False,False,True,False,False,False,False,False,False,False,True,False,False
0,86,67611.32,1,1,1,1,1,53.75074,202.6362,5232.068649,False,False,False,True,False,False,True,False,False,False,False,False,True
2,35,63016.28,1,0,1,1,0,56.841,200.1465,5390.230602,False,False,False,False,False,True,False,True,False,True,False,True,False
3,64,50015.49,0,0,1,1,0,3.02742,200.1323,1246.012987,False,False,False,False,False,False,True,False,False,False,False,False,False
1,78,60311.48,0,0,0,1,0,65.34077,202.4433,5614.068087,False,False,True,False,False,False,False,False,True,False,True,False,False
0,45,36084.05,0,1,1,0,1,53.34625,142.4713,5128.882309,True,False,True,False,False,False,False,False,False,False,False,False,False
1,37,112961.8,1,0,0,1,1,62.59584,184.9785,5694.262968,True,False,False,False,False,True,False,False,True,False,False,False,True
1,36,52892.85,0,0,1,1,0,58.51393,252.6378,5528.201163,True,False,False,False,True,False,False,False,True,False,False,False,True
7,19,48531.85,0,1,1,1,0,10.99952,220.1478,1794.594938,True,False,False,False,True,False,False,True,False,True,False,False,False
2,42,25670.71,0,0,1,0,0,17.80378998,129.962093,2283.692222,True,False,False,False,True,False,False,False,False,False,False,False,False
0,70,46656.47,1,0,1,0,1,70.59181,164.9853,6602.811435,True,False,False,False,False,True,False,False,False,False,True,False,False
7,88,28216.6,0,1,0,0,1,68.03514,137.4698,6150.907768,False,False,False,False,False,True,True,False,False,False,False,True,False
1,77,26354.71,0,1,0,1,1,58.238,192.4567,4945.69374,False,False,False,False,False,True,False,True,True,False,True,False,False
2,40,116303.0,1,0,0,1,1,53.22972,162.4827,4771.495872,False,False,False,False,False,False,False,True,True,False,False,False,True
1,80,46647.99,0,1,0,1,1,6.636312277,127.474951,718.0624099,True,False,False,False,False,True,False,False,False,True,False,False,True
0,50,71445.14,0,0,1,1,0,3.944467,220.1149,1261.505669,False,False,False,False,True,False,True,False,False,False,False,True,False
3,30,27497.85,1,0,0,0,1,62.06064,114.9728,5396.112945,True,False,False,False,True,False,False,False,True,False,False,False,True
9,23,12072.44,0,0,1,0,1,14.37727698,172.487091,2033.164639,True,False,True,False,False,False,False,False,False,True,False,False,True
1,88,14821.76,1,0,1,0,0,7.326372,152.4798,858.2482994,False,False,False,True,False,False,False,True,True,False,False,False,False
3,50,91572.91,0,0,1,0,1,57.58191,129.9621,5500.52688,False,False,False,True,False,False,False,True,False,False,False,True,False
2,30,26634.93,0,1,1,0,1,58.51566,184.967,5296.643482,False,False,True,False,False,False,False,False,True,False,False,False,False
1,82,34832.5,0,0,0,0,0,69.29186,127.4738,6273.992363,True,False,False,False,True,False,False,True,False,False,False,False,False
1,63,8460.1,0,0,1,1,0,62.281,242.6106,6123.627846,False,False,False,False,True,False,False,True,False,False,False,False,False
2,36,22082.05,1,1,1,0,0,6.681836,142.4855,1019.877653,False,False,True,False,False,False,False,False,False,True,False,True,False
0,28,89514.55,0,1,1,0,0,71.53609,217.4725,6427.502592,True,False,False,True,False,False,False,False,True,False,False,True,False
6,21,36562.75,0,1,0,1,1,7.332162,139.9979,1207.587701,True,False,False,False,False,False,False,True,False,True,False,True,False
1,28,18033.25,0,0,0,1,0,66.63528,127.4421,6131.622551,False,False,False,False,True,False,False,False,False,False,False,False,True
3,59,7614.82,0,0,1,1,1,3.919919,187.656,969.0951508,True,False,False,False,False,False,False,False,False,True,False,False,False
0,35,23178.69,1,0,1,1,0,46.94667,210.127,4471.005057,True,False,False,False,False,False,False,False,True,False,False,False,True
3,47,13978.55,1,0,0,0,1,67.83633,114.9728,5731.337685,False,False,False,False,False,True,False,False,True,False,False,True,False
0,42,10222.73,0,1,0,1,1,59.86596,162.4937,5270.238451,False,False,False,False,True,False,False,True,False,True,True,False,False
6,31,48175.44,0,0,1,0,0,50.30932,172.4871,4858.775977,True,False,False,False,True,False,False,True,False,True,True,False,False
3,79,37900.97,0,0,0,0,0,59.52291,147.4564,5449.470206,False,False,False,True,False,False,True,False,False,False,True,False,False
1,35,38328.57,1,0,0,1,1,1.251588197,204.961033,661.2094379,True,False,False,False,False,True,False,True,True,False,False,False,False
4,77,7462.83,0,0,0,1,1,42.15567,147.4421,3726.308369,True,False,False,False,True,False,True,False,True,False,False,False,True
0,45,38487.58,0,1,0,0,0,2.590681,124.9643,310.8595496,True,False,False,True,False,False,False,False,True,False,True,False,False
3,20,20215.1,0,1,1,0,0,63.59872,117.472,5644.627475,True,False,False,True,False,False,True,False,False,True,False,True,False
0,69,69369.55,1,0,1,0,1,64.95453,207.4811,5777.625223,False,False,False,True,False,False,False,True,True,False,True,False,False
4,57,12977.79,0,0,1,1,0,58.11897,220.1149,5847.68984,True,False,False,True,False,False,False,False,False,False,False,False,True
1,48,12122.59,1,1,0,1,1,6.203352,175.0211,1019.803014,True,False,False,True,False,False,False,False,False,True,False,True,False
3,31,34132.82,1,1,1,1,1,1.786765,235.1417,1318.882817,False,False,False,False,True,False,False,True,False,False,True,False,False
5,89,16303.01,1,0,1,0,0,63.38899,152.4624,5972.05769,False,False,False,False,False,False,True,False,False,False,False,True,False
0,57,18651.96,0,0,1,0,1,18.37212028,204.963371,1924.903884,False,False,False,True,False,False,True,False,True,False,False,True,False
1,21,22626.98,0,0,0,0,0,5.623623,137.4836,1235.112132,True,False,False,False,True,False,True,False,False,False,False,False,False
1,65,14606.55,0,0,1,1,1,69.02789,255.1336,6755.042431,False,False,False,True,False,False,False,False,False,False,False,True,False
0,31,11828.76,1,0,1,1,1,20.70165955,225.145743,2926.290256,True,False,False,False,False,True,False,False,False,False,False,True,False
1,75,19696.86,1,0,1,1,0,2.698284625,222.649979,783.1189106,False,False,False,True,False,False,False,False,True,False,False,True,False
3,81,96126.76,0,1,0,0,1,21.1307851,137.487242,1807.178649,False,False,False,False,True,False,False,False,True,False,False,False,True
3,44,23083.74,0,0,0,1,1,63.90452,182.4433,6165.207912,True,False,True,False,False,False,True,False,False,False,False,False,True
2,38,84731.3,0,0,0,0,1,68.98754,147.4564,6324.792407,False,True,False,False,True,False,False,False,False,False,False,False,False
1,67,43187.68,1,0,1,0,1,16.03441,107.4806,1555.471333,False,False,False,False,False,True,True,False,False,True,False,True,False
1,67,30806.08,0,0,0,0,1,6.233177,114.9509,988.8476688,False,False,False,True,False,False,False,False,False,False,True,False,False
3,82,23942.2,0,0,0,0,1,66.77433,102.4746,5548.354455,False,False,True,False,False,False,True,False,False,True,False,False,False
7,89,22290.4,1,1,1,1,1,5.379951,257.6375,1640.268544,False,False,False,False,False,True,False,True,False,False,False,False,False
2,31,24989.2,1,1,0,1,0,17.05378,217.4702,1921.943744,False,False,True,False,False,False,True,False,True,False,True,False,False
3,82,16779.7,0,1,0,1,0,71.85743,204.9797,6274.249297,True,False,False,True,False,False,True,False,True,False,False,False,False
0,85,45028.35,0,0,0,1,1,42.2544,159.9476,4070.475421,True,False,False,False,False,False,False,True,False,False,True,False,False
0,52,56339.53,1,0,0,1,1,69.05548,172.4848,6130.392142,True,False,True,False,False,False,True,False,False,True,False,True,False
3,33,6132.5,0,1,1,0,1,17.70570806,172.44408,1935.621118,True,False,False,False,False,True,True,False,True,False,False,True,False
2,87,21790.0,0,1,0,0,1,9.187823,179.9656,941.2227255,True,False,False,False,True,False,False,False,True,False,False,False,True
1,49,47512.7,0,0,1,0,0,58.70772,139.9349,5543.326997,False,False,False,False,False,False,False,False,False,False,True,False,False
2,56,32105.56,0,1,0,1,1,62.03353,182.447,5378.366994,False,False,True,False,False,False,False,True,True,False,False,True,False
1,71,12259.5,0,1,0,0,1,21.97517,124.9643,1844.72312,True,False,False,False,False,False,False,False,True,False,False,True,False
3,72,15728.61,0,0,0,1,1,10.87372395,139.965008,1647.38223,True,False,False,False,False,True,True,False,False,False,False,True,False
3,23,18662.94,0,1,0,0,0,68.56426,172.4885,6463.371502,False,False,True,False,False,False,False,False,False,False,False,False,False
3,25,68500.11,0,1,1,1,1,61.3684,220.1185,5659.896824,False,False,True,False,False,False,False,True,True,False,False,True,False
1,42,63482.69,1,1,0,0,1,48.95603,107.482,4556.968246,False,False,True,False,False,False,False,False,False,False,False,True,False
3,83,45244.55,0,0,1,0,0,66.75045,192.4404,5857.937007,True,False,False,False,False,True,True,False,True,False,False,False,True
0,31,44137.6,0,0,1,0,1,1.55278221,169.944668,452.8721504,False,False,False,False,True,False,True,False,True,False,True,False,False
0,26,41879.1,0,0,1,0,0,12.75609778,117.439154,1775.838153,True,False,False,False,False,False,False,False,False,False,False,False,False
5,77,34004.09,1,0,1,0,0,41.14853,194.9581,3916.615527,True,False,False,False,False,False,False,False,True,False,False,False,False
4,41,20412.53,1,0,0,1,0,2.380500918,139.979239,754.4414431,True,False,True,False,False,False,True,False,False,True,True,False,False
3,75,21198.04,0,0,1,1,0,55.90679,252.6378,5248.280009,True,False,False,False,True,False,False,True,True,False,False,False,False
0,54,72841.97,1,1,0,0,1,24.02275725,127.481989,2112.65313,True,False,True,False,False,False,False,True,True,False,False,False,False
3,32,26939.34,0,0,1,0,1,10.50792,149.9621,1335.96148,True,False,False,False,True,False,True,False,True,False,False,False,True
1,59,31904.93,1,1,0,1,1,48.57163,197.5169,4549.293713,True,False,False,True,False,False,False,True,False,True,False,False,True
4,61,23595.65,1,0,0,1,1,63.78532,152.4555,6133.741768,True,False,False,False,True,False,False,True,False,False,False,True,False
0,64,30466.06,0,0,1,1,0,68.96904,242.6281,6237.268861,False,False,True,False,False,False,False,False,True,False,False,True,False
2,41,23120.09,0,0,1,0,0,71.50838,149.9621,6273.914368,True,False,False,False,True,False,False,False,True,False,False,True,False
0,24,70493.36,1,1,0,1,0,16.68190528,175.02109,1926.295645,True,False,False,False,True,False,False,False,False,True,True,False,False
3,47,40668.61,0,1,0,1,1,12.05486,204.9797,1406.621323,False,False,False,False,False,False,False,False,True,False,False,True,False
0,47,125814.88,0,0,0,1,1,6.085030507,139.965008,1162.332926,False,False,False,False,False,False,False,False,False,False,False,False,True
1,76,28911.98,0,0,0,1,0,1.76478,139.965,826.331106,True,False,False,True,False,False,False,False,False,False,False,False,True
0,54,39012.26,0,1,0,0,0,13.87203,159.9656,1702.870167,False,False,False,True,False,False,False,False,False,False,False,False,True
8,54,18231.63,1,0,0,1,0,11.19005,117.4835,1380.517356,False,False,True,False,False,False,False,True,False,True,True,False,False
2,80,10670.46,1,1,0,1,0,12.00858052,177.48762,1774.586726,False,False,False,False,True,False,False,False,False,False,True,False,False
2,28,5337.97,0,0,0,1,0,9.086633107,159.965008,1118.646915,False,False,False,False,False,False,True,False,True,False,False,False,True
6,18,20724.48,0,1,0,1,1,11.36049,172.4742,1547.496008,True,False,False,True,False,False,False,False,True,False,True,False,False
1,35,16214.75,0,0,0,0,1,71.40033,125.0073,6083.031895,False,False,True,False,False,False,False,False,False,True,False,True,False
3,49,15777.93,1,1,1,0,1,7.95236848,187.484705,1197.290608,False,False,False,False,True,False,False,False,True,False,False,False,True
0,67,106307.8,0,1,0,1,1,63.63211,159.9805,5471.963232,True,False,False,False,True,False,True,False,False,True,False,False,True
1,69,55779.85,0,0,0,1,1,46.90599,149.9378,4474.612868,False,False,False,True,False,False,False,False,False,False,True,False,False
4,55,27019.83,0,1,0,1,1,10.92247392,162.446995,1668.779606,False,False,False,False,False,True,False,True,False,False,True,False,False
3,83,12711.69,1,0,0,1,0,6.184958,197.484,1468.274084,True,False,False,False,False,False,False,False,False,False,False,False,True
3,64,48413.98,0,0,0,1,1,11.32483244,149.937833,1637.132389,False,False,False,False,False,False,False,False,False,False,False,False,False
0,56,3381.33,0,1,1,0,0,9.31669305,162.471255,1024.582571,False,False,True,False,False,False,False,False,True,False,False,False,True
0,85,73067.65,0,0,1,1,0,48.42652,252.6378,4463.168123,False,False,False,False,True,False,False,True,True,False,True,False,False
1,75,35061.97,1,1,0,0,0,23.77384,129.9778,2561.675396,True,False,False,True,False,False,False,False,False,False,False,False,False
2,75,22189.51,0,0,1,1,1,62.70376,187.6094,5983.767972,False,False,False,False,False,False,False,False,False,False,False,True,False
3,34,46502.45,0,0,1,1,1,69.70038,242.6281,6534.959838,True,False,False,False,False,False,False,False,True,False,False,False,False
1,84,56003.36,1,1,0,0,0,2.810825808,95.005709,307.018806,True,False,False,False,True,False,False,True,False,True,False,True,False
3,40,31780.88,0,0,1,0,1,49.96921,169.9447,4529.909678,True,False,False,False,False,False,False,False,True,False,True,False,False
